protein_id_7942,protein_id_anabaena,locus_tag_7942,locus_tag_anabaena,ortholog_method,rbh_confirmed,mesor_vijayan,amplitude_vijayan,peak_time_h_vijayan,r2_vijayan,p_value_vijayan,n_points_vijayan,amp_pct_vijayan,mesor_markson,amplitude_markson,peak_time_h_markson,r2_markson,p_value_markson,n_points_markson,amp_pct_markson,repro_dphi_h,mesor_anabaena,amplitude_anabaena,peak_time_h_anabaena,r2_anabaena,p_value_anabaena,n_points_anabaena,amp_pct_anabaena,mesor_anabaena_1st,amplitude_anabaena_1st,peak_time_h_anabaena_1st,r2_anabaena_1st,p_value_anabaena_1st,n_points_anabaena_1st,amp_pct_anabaena_1st,mesor_anabaena_2nd,amplitude_anabaena_2nd,peak_time_h_anabaena_2nd,r2_anabaena_2nd,p_value_anabaena_2nd,n_points_anabaena_2nd,amp_pct_anabaena_2nd,gene_symbol_7942,published_amplitude_cv_7942,published_tier_7942,gene_symbol_anabaena,published_tier_anabaena
WP_011378315.1,WP_044521632.1,Synpcc7942_2096,alr3120,RBH,True,-0.0668336278589743,0.1977159837444085,10.919139272354249,0.574856280523157,0.0038501929141873,16,0.6649135987978964,-0.1325807231000001,0.1200514412497556,6.578003808736805,0.3777109553087338,0.3872436551427688,7,0.4729526671675432,4.341135463617441,8.84242633163906,0.37860420453584004,6.705473701819386,0.09718757493972074,0.34180155838969584,24.0,0.8630059970014993,8.10901168916298,0.3451993823096991,6.597524335574247,0.2779944191552358,0.2309045524101338,12.0,0.7738005997001499,9.57584097411514,0.4122622851247687,6.7958592961830435,0.45991860362760184,0.06252683993761997,12.0,0.7663043478260869,,0.13677270020848098,AR,-,AR
WP_011244551.1,WP_010994631.1,Synpcc7942_1853,all0455,RBH,True,-0.0427646474871795,0.1912643737661122,23.45990756701437,0.688706421303152,0.0005076987036853,16,0.6532682193839219,-0.2122664027500004,0.0733320894435133,16.305583362716465,0.2163130148148974,0.6141652907485152,7,0.2400450788880541,7.154324204297904,8.002572661671337,0.5358786006264281,20.079642247810273,0.44242797334735784,0.002168504160385875,24.0,0.9503373313343328,7.935327817399244,0.3702987918420006,19.866251030002683,0.2682043597034033,0.24533198922308103,12.0,0.8092203898050975,8.069817505943428,0.7023405162351971,20.192107390349932,0.6416326132965804,0.009873659786345045,12.0,0.9396551724137931,cobI,0.16649439827465054,AR,-,AR
WP_011378354.1,WP_010994319.1,Synpcc7942_2183,alr0142,RBH,True,0.0036838984487179,0.0685548949873431,10.237706292818524,0.2907710761804556,0.1071795308371929,16,0.1904583020285499,0.0812583335500001,0.0195192650171634,11.164302141766568,0.1499603522485927,0.7225674027493366,7,0.0262960180315552,-0.926595848948045,8.682928773873021,0.20373974927610566,23.61925868133946,0.16890373625916488,0.1433306149052588,24.0,0.5174287856071964,8.529501537788086,0.19675789294999724,21.853302313435133,0.16454524089533407,0.44530053591764157,12.0,0.4089205397301349,8.836356009957957,0.2474621739348788,1.0040209862170606,0.37781163421364594,0.11820844032381596,12.0,0.4717016491754123,rnhA,0.07680914786322916,AR,-,AR
WP_011244060.1,WP_010997336.1,Synpcc7942_2353,alr3185,RBH,True,0.0938657865128205,0.0296610639828725,7.173744987228384,0.0273778498447317,0.8349049055562634,16,0.0375657400450788,-0.0049368115,0.1140032669679796,9.30049322688433,0.5429971982091049,0.2088515608447282,7,0.4492862509391435,-2.126748239655946,6.911651796458626,0.360221267113865,6.722232509914481,0.20345860566687157,0.10282139685974995,23.0,0.8461394302848576,6.711618945912015,0.49249960719057534,7.5644402466082665,0.4015179671929726,0.1282934450807139,11.0,0.9171664167916042,7.09673462591921,0.23445111980478686,5.249663787362265,0.11340847578438296,0.5817763842059034,12.0,0.4398425787106447,lipB,0.12990973391292573,AR,-,AR
WP_011378223.1,WP_010994292.1,Synpcc7942_1863,alr0115,RBH,True,0.0586837016794872,0.1693808664099316,1.846494004503124,0.6680844094261432,0.0007703351949439,16,0.5916604057099925,0.0268441925999999,0.0795947694756219,17.617772156282975,0.2978717453578521,0.4929840859668288,7,0.2716003005259204,8.22872184822015,9.091509255832927,0.2547489668556426,17.767447032040902,0.4693321328000821,0.0012901473286948035,24.0,0.6551724137931034,9.02468651925519,0.2638906670299389,17.68103548450119,0.4452752699849182,0.0705259384159819,12.0,0.6041979010494752,9.15833199241066,0.24574730076627857,17.8602395010595,0.5903644717240721,0.018021431052338645,12.0,0.4653298350824588,"hemG, hemK",0.11879857986368163,a,hemK,c
WP_011377760.1,WP_010997091.1,Synpcc7942_0844,alr2940,RBH,True,-0.2477974024487181,0.0670573070078735,1.0549355782363563,0.1982545641813627,0.2378138948061958,16,0.181442524417731,-0.2395575179500003,0.0373305391698664,21.946432142670226,0.0907676646920317,0.8267034395695815,7,0.0815176558978211,3.1085034355661314,7.472257297936702,0.21998026634637763,23.446178214777674,0.08194848480971828,0.4074778847619389,24.0,0.5689655172413793,7.4511848412548005,0.1251411371097504,2.326555893173154,0.036113087038255,0.8474564253514764,12.0,0.20089955022488756,7.493329754618602,0.35911438479026214,22.52603334545443,0.17296661510920897,0.4254550519193653,12.0,0.6924662668665668,,0.10124142101618382,AR,-,AR
WP_011242762.1,WP_010999376.1,Synpcc7942_1099,alr5252,RBH,True,0.1423220458461539,0.160301213433589,0.16945276204155,0.6588846052527956,0.0009201498907043,16,0.5631104432757326,0.1396491270500001,0.1089941408369738,20.58583298298221,0.6947445319757455,0.0931809007587066,7,0.4271224643125469,3.5836197790593403,9.220600420785225,0.2608433078830387,23.586521820918264,0.13669599706012314,0.21365813034607015,24.0,0.6684782608695652,9.152017257854022,0.07554511777257396,22.8334630065732,0.009745939869033049,0.9568852116842216,12.0,0.07796101949025487,9.289183583716422,0.4478494312131236,23.71275260862376,0.512854317083616,0.03930654412441552,12.0,0.806784107946027,"ubiE, menG",0.15193197701392813,a,-,AR
WP_049749323.1,WP_010995163.1,Synpcc7942_0441,alr0989,RBH,True,-0.0180222133205128,0.1037982552649488,23.793613585354137,0.4421649619522517,0.0225054462882899,16,0.3482344102178813,-0.2291029626500005,0.1215809133020719,16.03305113925626,0.4946538366007976,0.2553747448622933,7,0.4793388429752066,7.760562446097875,9.983289162120865,0.19154313212743687,7.863311454510687,0.21245452380393914,0.08145058959777672,24.0,0.4803223388305847,9.932181779356288,0.2282687884942702,6.1055039456590645,0.2771070613041724,0.2321843381753319,12.0,0.5001874062968515,10.034396544885446,0.2053366810440374,9.835672982599629,0.2870307443089063,0.2181818463906289,12.0,0.3748125937031484,purE,0.12701056530467034,AR,purK,AR
WP_011377445.1,WP_010998284.1,Synpcc7942_0109,all4145,RBH,True,-0.1474069715769231,0.2235388887627711,11.572386782476231,0.7515395911608906,0.000117265908041,16,0.71900826446281,0.1242645277500003,0.1558516280072811,6.348554314284113,0.4239162494572465,0.3318724876394054,7,0.5976709241172051,5.223832468192118,9.759293097319679,0.12721870829663784,3.2200564943720345,0.13379512249028747,0.22131791039747228,24.0,0.2608695652173913,9.65744976652442,0.1330842337200926,2.943404207950023,0.30701527642148785,0.19198021527616393,12.0,0.22357571214392805,9.861136428114941,0.1220825382741024,3.5216896074155395,0.10440454778051422,0.6088403937595062,12.0,0.17335082458770615,,0.2515655101036657,a,-,AR
WP_011243467.1,WP_044522875.1,Synpcc7942_0358,alr1845,RBH,True,-0.0502958205769231,0.0669719552461283,20.57551351472336,0.30374279643043,0.0950611490631287,16,0.1810668670172802,-0.00261145715,0.0154080599182742,13.527383686554066,0.0403029297040745,0.9210184667345828,7,0.0150262960180315,7.048129828169294,8.742602176860466,0.08049596810177141,18.027051896831374,0.051963718172544415,0.5710341249421222,24.0,0.12256371814092953,8.789849515230632,0.13310208540994609,20.353695247581296,0.11425867667103995,0.5792700572144475,12.0,0.22376311844077962,8.695354838490298,0.0921162074809092,14.309587195309476,0.09935239975883836,0.624449083942423,12.0,0.10476011994002998,,0.12348705989947477,AR,-,AR
WP_011243585.1,WP_010997797.1,Synpcc7942_0240,all3653,RBH,True,-0.1915933726794873,0.2521119397972322,2.3337309668951502,0.4794792489723359,0.0143498483106655,16,0.7614575507137491,-0.0705686708000002,0.2557276242258853,19.9011769153674,0.7696718067842587,0.0530510765900278,7,0.8001502629601803,6.432554051527749,11.404152745238234,0.4665885733147044,7.1861121790152085,0.3362237497846715,0.013527824128288252,24.0,0.9254122938530734,11.44488588242825,0.5764793476534046,8.263055800396893,0.457953274098551,0.06355727443575594,12.0,0.9516491754122939,11.363419608048211,0.4119636805636496,5.6585932901415985,0.3016166529347424,0.198802772998591,12.0,0.7657421289355323,apcD,0.10273579436282465,a,apcD,AR
WP_231621322.1,WP_044521526.1,Synpcc7942_0996,alr2873,RBH,True,-0.0043888308461538,0.0421061871314829,1.226691272358227,0.1485549764691132,0.3515749913014225,16,0.0796393688955672,-0.1179330387000002,0.0107508246584386,5.952723754461721,0.0095832315136408,0.9809253752989624,7,0.0067618332081141,-4.726032482103494,7.374959117053301,0.22310538753660955,1.891610182522545,0.06466988947053243,0.49560036019005393,24.0,0.5773988005997002,7.107582882859233,0.1920837501052608,4.502251366991037,0.039194958765724985,0.8353312502387973,12.0,0.39299100449775115,7.642335351247367,0.3210656648765323,0.4117912030888254,0.3303125757027645,0.1645980350393785,12.0,0.6326836581709145,,0.08388176767865452,AR,-,AR
WP_161565872.1,WP_010995143.1,Synpcc7942_0025,all0969,RBH,True,0.1123470139871795,0.0994425405779869,7.155285434027634,0.270611917923531,0.1285971395269979,16,0.3294515401953418,0.1312744297500002,0.1088995262119851,21.42800812272279,0.4919430634577211,0.2581218507687252,7,0.4263711495116454,9.72727731130484,8.053539368921664,0.10791021245584098,14.617297935861057,0.023283841503495828,0.7808505354725648,24.0,0.19958770614692653,8.10169198421124,0.1508900637266261,20.778634798301987,0.04573198488228958,0.8100590042627025,12.0,0.27492503748125935,8.005386753632083,0.2685077586481498,12.340191271511475,0.14620949474592615,0.4909993800465776,12.0,0.5196776611694153,,0.11446089243066951,AR,-,AR
WP_011242445.1,WP_044520749.1,Synpcc7942_1425,all0863,RBH,True,-0.1477258174358975,0.1963553526814999,22.560174457854263,0.5604012718199913,0.0047848329191483,16,0.66190833959429,0.0060319542499999,0.1484620216532238,20.652032373900273,0.3553072644949885,0.4156287232129348,7,0.5740045078888054,1.9081420839539935,10.144973954023632,0.20660762414304853,22.5687011233813,0.17434188268528106,0.13378353798758133,24.0,0.5281109445277361,10.11047400188523,0.11744171850092036,20.08328611116013,0.058620305146474316,0.7619767488781403,12.0,0.1759745127436282,10.179473906162032,0.3275874356818152,23.40483901496701,0.429869083374096,0.0797784630091959,12.0,0.6424287856071964,ccmO,0.09811664129096177,AR,ccmO,AR
WP_011378246.1,WP_010995271.1,Synpcc7942_1938,alr1097,RBH,True,-0.034075354,0.0339346655663452,6.945285845089683,0.1114642009376828,0.4638601309708003,16,0.0525920360631104,-0.2477271797500004,0.0548603064724304,21.216152807539164,0.1288793503637986,0.7588511862225975,7,0.154770848985725,9.729133037550518,8.851424951563803,0.19647225821216524,23.797694263762697,0.17911309201469727,0.12588528222457646,24.0,0.4945652173913043,8.736008297546055,0.26772311643400143,23.654012817402563,0.27025217106922894,0.24225773484799865,12.0,0.6143178410794603,8.966841605581553,0.12581428309275022,0.1036924252039082,0.14067189932377056,0.5054934843159492,12.0,0.18290854572713644,,0.1007804384338623,AR,-,AR
WP_011243841.1,WP_190449581.1,Synpcc7942_2579,alr2991,RBH,True,0.0188399237051282,0.051729487399777,17.310089889707843,0.1653124586201843,0.3089623452114219,16,0.1168294515401953,-0.0984605341500001,0.0800106369757534,12.591651835371913,0.7069824176837234,0.0858593035464759,7,0.2749812171299775,4.718438054335934,8.681980643617317,0.13191038247892925,4.226627627015813,0.06086020074538434,0.5172107933277856,24.0,0.2797976011994003,8.65868479469745,0.1786824678526929,22.21679810540888,0.10649754389244726,0.6024636906809913,12.0,0.3487631184407796,8.705276492537179,0.31901635923606336,6.497486962799335,0.3771435653183568,0.11878067792230838,12.0,0.6291229385307346,dnaJ,0.07752358514478676,AR,dnaJ,AR
WP_011243502.1,WP_010997273.1,Synpcc7942_0323,alr3122,RBH,True,-0.079775731948718,0.0533168771157338,19.99600398229912,0.1015405835554327,0.4985859324758602,16,0.1243425995492111,-0.1662130455500002,0.0614107501085939,0.3661933373559465,0.4265747475732374,0.3288165201206963,7,0.1863260706235912,-4.370189355056823,8.947612444777835,0.1611607758633226,6.131042418722697,0.1988332448916864,0.09751931829807545,24.0,0.3785607196401799,9.034584745785986,0.1450867750067751,6.9373976445390255,0.20598253962657742,0.35418913668051827,12.0,0.2589955022488756,8.860640143769682,0.18299858933317717,5.493521876524889,0.2600010226484194,0.2579526762326424,12.0,0.3191529235382309,ccdA,0.07101452290585375,AR,ccdA,AR
WP_011377665.1,WP_010998427.1,Synpcc7942_0654,all4289,RBH,True,-0.1206331062307693,0.0700804596920718,21.35288278057531,0.1333967985587769,0.3943046321904149,16,0.1990984222389181,-0.1465518976000002,0.171905168075004,20.35693496227896,0.4643209723890584,0.2869520206222039,7,0.6442524417731029,0.9959478182963508,11.07871288590654,0.08836070083084939,10.597010350642977,0.04261117984554863,0.6330349572755416,24.0,0.14411544227886056,11.081603007085164,0.1777106459022397,11.387737221150644,0.14367658717438136,0.49758832540712844,12.0,0.3465142428785607,11.075822764727913,0.03663355609311789,4.889766667697816,0.009153133683078574,0.9594656496100681,12.0,0.017616191904047975,ycf4,0.06154236907699731,AR,-,AR
WP_011242847.1,WP_010998014.1,Synpcc7942_1010,all3873,RBH,True,0.0282501948205128,0.1454009053748758,14.703165919310983,0.7820874089566945,4.9984472125964064e-05,16,0.5180315552216379,-0.2821937584500002,0.1707516198005685,8.20540481288699,0.9369876427468536,0.0039705571665981,7,0.6412471825694966,6.497761106423994,9.289616954728237,0.10871200048541389,22.860543063282186,0.11660370063815162,0.2720404872451879,24.0,0.20296101949025488,9.256630840039435,0.12691070409104135,5.126508655812916,0.14833339416131552,0.4855268864209021,12.0,0.20539730134932535,9.322603069417035,0.25926638763195536,20.911891860451846,0.748754095891196,0.001997309911446194,12.0,0.501311844077961,,0.12585990282548143,AR,-,AR
WP_011378529.1,WP_044520784.1,Synpcc7942_2601,all0949,RBH,True,-0.0156199837564102,0.3255665438521202,9.32437473495712,0.7445091460417568,0.0001405852722968,16,0.845229151014275,0.0082670839499999,0.0195823923548444,16.815383660019457,0.0218407522104451,0.956795514036228,7,0.026671675432006,-7.491008925062337,9.050008598533886,0.86940412326976,16.025029585802976,0.5883427949070071,8.96654374790367e-05,24.0,0.9908170914542729,9.06857244701971,0.9494446666804304,15.868801740046251,0.5473989007449835,0.028230607236197126,12.0,0.9910044977511244,9.031444750048061,0.7911107190734653,16.212548121398907,0.67931214788173,0.005989234117490208,12.0,0.9572713643178411,,0.2774146256435181,a,-,c
WP_011377867.1,WP_010998505.1,Synpcc7942_1111,alr4368,RBH,True,0.0470400219230769,0.1038888659135735,13.010447396010306,0.3677216065441236,0.0508047381524662,16,0.3489857250187829,-0.1172746031500003,0.1523174184302824,13.856111800251336,0.9485036079490484,0.0026518783942653,7,0.587152516904583,-0.8456644042410293,8.07930592140954,0.15550025751108074,8.789398252617415,0.02997474860138105,0.7264770819792901,24.0,0.358695652173913,8.082120674549694,0.2427566450276302,21.333874813216116,0.16230301729405705,0.4507038627860019,12.0,0.5474137931034483,8.076491168269381,0.5523726813652903,9.02803040239813,0.24404225485750586,0.2839480197420964,12.0,0.8828710644677661,,0.13202378994141228,AR,pknD,AR
WP_011377688.1,WP_010995499.1,Synpcc7942_0702,all1327,RBH,True,-0.0421909206410256,0.0940263063648464,14.693041084097375,0.5001438534407513,0.0110278979736066,16,0.302404207362885,-0.00650462145,0.0713302713003756,21.55595956182606,0.2476209758284799,0.5660741960132887,7,0.229526671675432,-6.862918477728686,8.866548123924227,0.07835321603471981,20.16005456553714,0.02676454047588972,0.7521218424384882,24.0,0.11600449775112444,8.697473271759527,0.1140680931183007,19.103530766276073,0.04953488095371816,0.7956330686679352,12.0,0.1671664167916042,9.035622976088925,0.056363930257087004,22.39670599782221,0.03886634694471569,0.8366176592874491,12.0,0.040292353823088455,,0.1359657038011605,AR,-,AR
WP_011243998.1,WP_010998239.1,Synpcc7942_2418,alr4099,RBH,True,0.0063216076025641,0.0234712437504064,13.41331420115474,0.0306187656918708,0.8169866375683054,16,0.0214124718256949,-0.0856865929000001,0.0389619066480585,3.2822134939118413,0.1558677440763384,0.7125592654907703,7,0.0882794891059353,10.1311007072429,8.412786382233215,0.058684674157996525,0.3752311664769156,0.0094142006669935,0.9097477247025658,23.0,0.06915292353823088,8.2200600020677,0.2287349449170658,22.753485644391326,0.11561336737989003,0.6117425352775115,11.0,0.501311844077961,8.577150730903444,0.07992089777285813,10.23050114187461,0.03143880832487045,0.8661074750199211,12.0,0.07946026986506746,lrrA,0.17402293832573842,AR,-,AR
WP_011242780.1,WP_011321462.1,Synpcc7942_1081,all1800,RBH,True,-0.117637242974359,0.1604963383944321,1.28764064282285,0.4485029127398813,0.0208944502901348,16,0.564237415477085,-0.1408808520000002,0.0773495494011822,21.555192872559513,0.298556496757743,0.4920229882407702,7,0.2592036063110443,3.732447770263338,9.086838970947618,0.1681115878579438,22.85077525332853,0.08208506301701768,0.40684182075242176,24.0,0.4002998500749625,8.964210814940014,0.2519034086998286,23.106522515261663,0.23864843618332188,0.29317949910351493,12.0,0.5732758620689655,9.209467126955218,0.08654111216938576,22.102119480452053,0.020657723774611503,0.910343428184134,12.0,0.09257871064467767,,0.13506364707049032,AR,-,AR
WP_011243393.1,WP_010997513.1,Synpcc7942_0435,alr3362,RBH,True,-0.0273560508076923,0.1325712287970902,0.0985269325947734,0.5878877684688282,0.0031448561138269,16,0.4688204357625845,-0.0157314618999999,0.1394689937133995,0.461694172387667,0.7495041989963942,0.062748146320438,7,0.5447032306536439,-0.3631672397928938,9.741804365015163,0.29835560341309514,22.716917515772984,0.2659957686242298,0.038889729029416696,24.0,0.7479385307346327,9.841335708698377,0.30270368035465894,22.359635783556655,0.3250301268416318,0.17052173769270532,12.0,0.6949025487256372,9.642273021331949,0.29668093680618013,23.081474092955705,0.2530988626821715,0.26895773785691285,12.0,0.5807721139430285,,0.12950463673236753,a,-,AR
WP_011242806.1,WP_010994708.1,Synpcc7942_1054,alr0532,RBH,True,-0.0281882652564103,0.141265655530654,5.25137633876386,0.5165685632514363,0.008875171928211,16,0.5033809166040571,-0.1220053933000002,0.1519479016041154,20.206146561271066,0.5818804043952042,0.174823996228718,7,0.5841472577009768,9.045229777492793,15.116633025319494,0.7143959810934479,9.6816202370842,0.6302455524792643,2.90462966533806e-05,24.0,0.9827586206896551,15.181433258562015,0.7895742139643185,10.704215880490649,0.6223906705320756,0.012493733007156645,12.0,0.9835082458770614,15.051832792076972,0.6992657609207388,8.523017775193287,0.813459885179668,0.000522967955826552,12.0,0.93928035982009,cpcE,0.08888673080798667,AR,cpcE,a
WP_011242896.1,WP_044522749.1,Synpcc7942_0958,all0788,RBH,True,-0.0041168497820512,0.0992728733524427,10.09504386955939,0.4315862920453973,0.025428428945709,16,0.3275732531930879,-0.2627773226500004,0.0503209197524967,7.785418198248632,0.1572706285470165,0.7101927935095406,7,0.1314800901577761,2.3096256713107586,8.37682246883565,0.35737068433313285,21.121518387705954,0.1379369697120142,0.21045522736565167,24.0,0.8427661169415293,8.162122900941938,0.49037617112036036,20.02671891163354,0.2058932125426166,0.354368480475893,12.0,0.9151049475262368,8.591522036729357,0.28095555309260617,23.092637516420602,0.15804360842611853,0.4611085676611344,12.0,0.5440404797601199,purN,0.1417805957232718,AR,-,AR
WP_011243598.1,WP_044520743.1,Synpcc7942_0227,all0844,RBH,True,0.1513535240897436,0.1367485225010966,0.1678836908657861,0.5359417274880407,0.0068033274360477,16,0.4876033057851239,-0.0634055520500001,0.0914861912854971,20.448204602328,0.2553683881411199,0.5544762373795538,7,0.330954169797145,3.719679088537784,9.731124504117858,0.2325757831447857,8.196522941054631,0.26493294098203923,0.03948508610608753,24.0,0.6008245877061469,9.815143088796743,0.20379226877003506,9.67119508449769,0.2757260649235588,0.23418703768196855,12.0,0.4297226386806597,9.647105919438966,0.28681531785352193,7.161949691235465,0.3584768048935534,0.13566119416544212,12.0,0.5558470764617691,pth,0.08670302665983487,AR,-,AR
WP_011377645.1,WP_010995585.1,Synpcc7942_0610,all1413,RBH,True,0.011146962525641,0.2721100928095388,0.4142870176606494,0.8562973066709002,3.3382733965402744e-06,16,0.7836213373403456,-0.1501540955500002,0.2760938731549622,22.57017909329194,0.6708196583260189,0.1083596973445989,7,0.8241923365890308,1.844107924368707,8.20367484428763,0.24820294131226575,20.24332981476842,0.09686360455586418,0.34309162312787495,24.0,0.6366191904047976,7.945743961719882,0.08308733200618744,18.371526620669293,0.021093849017738253,0.9085205567579617,12.0,0.09070464767616192,8.46160572685538,0.42490002357912254,20.595376565067895,0.2660479826519908,0.24860193711452003,12.0,0.7809220389805097,,0.21182726622657408,a,-,AR
WP_011377946.1,WP_010999214.1,Synpcc7942_1266,all5088,RBH,True,0.0555985052307692,0.1729130226913361,0.5424674312899046,0.5946731633836906,0.002823155729495,16,0.6010518407212622,-0.0402649281000001,0.2243452984604016,19.55183380627113,0.9764720455227662,0.0005535646418827,7,0.7524417731029301,4.9906336250187735,9.73326007517534,0.05103362853974567,6.333946031738391,0.011501159513059522,0.8856247078344794,24.0,0.0537856071964018,9.710209264415779,0.10129229836834974,23.88295121907437,0.03633717321012797,0.8465702040739626,12.0,0.13380809595202398,9.7563108859349,0.15203142146730356,9.09551718456137,0.13724206955380258,0.5146361862345599,12.0,0.23894302848575713,,0.1161311378976196,AR,-,AR
WP_011243428.1,WP_010994445.1,Synpcc7942_0399,all0268,RBH,True,-0.0983708557948718,0.3623903651232414,0.426312549948886,0.8361755405264911,7.824594393376175e-06,16,0.873779113448535,-0.2327109716000006,0.3731020269036907,19.386326779376972,0.9535915861196466,0.0021537408788901,7,0.901953418482344,5.0399857705719135,9.758055341953465,0.16441560587662135,7.217776153492804,0.2053504218314418,0.08950440306747721,24.0,0.38718140929535233,9.80688042801462,0.1386502472369589,4.778104216014614,0.18747379798848285,0.3928874774584616,12.0,0.24100449775112442,9.709230255892306,0.2326891274693374,8.604928131966041,0.35808664128949175,0.13603287036953823,12.0,0.43646926536731634,,0.1488022802199647,a,-,AR
WP_011377623.1,WP_010995716.1,Synpcc7942_0560,all1547,RBH,True,-0.1449240136282052,0.0599039072681378,22.30631914516179,0.2499166869790727,0.154245241667667,16,0.1491359879789631,-0.0663500504000001,0.0346465774305381,21.10319719623586,0.2205995174850572,0.6074651121445258,7,0.070999248685199,1.2031219489259328,8.710819038180444,0.2457180776650185,19.453431624967052,0.14386409014423562,0.19574852219331637,24.0,0.6317466266866567,8.510725703632056,0.3108520870122227,19.077333627189404,0.21792722361365602,0.3308356169461414,12.0,0.7119565217391305,8.910912372728824,0.18463593121257318,20.08852778137612,0.14456301957534334,0.4952746430873735,12.0,0.3221514242878561,,0.06753408624013303,AR,-,AR
WP_011244359.1,WP_010995302.1,Synpcc7942_2044,alr1129,RBH,True,-0.114087540923077,0.1508027009815973,1.949381282159338,0.6290660725332463,0.0015864545194768,16,0.5341848234410218,0.0369756166499999,0.1808057809942642,16.992772963709697,0.3778363696212852,0.3870875829660221,7,0.6694214876033058,8.95660831844964,11.391701440085576,0.17172176525270494,20.737993954942482,0.08034980396902192,0.41499036290171204,24.0,0.41173163418290853,11.513662533950258,0.2474627520631846,18.998766563252055,0.19816871378296885,0.3701463659144239,12.0,0.5584707646176912,11.269740346220885,0.1628814112013928,23.532779896133608,0.07258983305244648,0.7123990585725514,12.0,0.2683658170914543,,0.08975527292988604,AR,-,AR
WP_011244756.1,WP_010998679.1,Synpcc7942_1639,all4546,RBH,True,0.1429935802179488,0.2043886986235984,17.604087994006733,0.5527195687245092,0.0053551216015584,16,0.681442524417731,-0.0921903566500001,0.2143253584168415,21.645564127868052,0.757842229483086,0.0586403858217223,7,0.7344102178812922,-4.04147613386132,10.268996498758176,0.1748082333070688,13.621846617733764,0.16211846760482307,0.1561052439523568,24.0,0.42278860569715143,10.35093299875239,0.2639880753998463,13.898619962047063,0.3403704101020002,0.15376255298275804,12.0,0.6045727136431784,10.18705999876396,0.08841145557126338,12.789581469425396,0.05376600590517788,0.7798183643827891,12.0,0.09782608695652174,,0.06538233292994468,AR,-,AR
WP_011243558.1,WP_010997333.1,Synpcc7942_0267,alr3182,RBH,True,-0.0541552915641026,0.2987240386590345,10.418569599885148,0.8150258376651827,1.7227487769906594e-05,16,0.8215627347858753,-0.1104451509000001,0.1786123128041573,9.230803893293912,0.8971354244147187,0.01058112091034,7,0.6652892561983471,1.187765706591236,9.224468216951852,0.21124265517277277,7.055815769771281,0.0960119200757984,0.3465041102201774,24.0,0.5421664167916042,9.27709728289006,0.1126445029410826,22.5252291301002,0.06465366177853749,0.7402459272926161,12.0,0.16229385307346328,9.171839151013645,0.49972805525636965,7.738306679873966,0.34578664556125427,0.14816216758843662,12.0,0.8502623688155923,gidB,0.15998601367474652,a,-,AR
WP_011244138.1,WP_010997105.1,Synpcc7942_2271,alr2954,RBH,True,-0.0953543740128205,0.0745782446417886,10.622890681618085,0.1988433629307374,0.2366809625314987,16,0.2163786626596543,0.0470435107,0.0159122350219812,3.34992524779706,0.0069304227939313,0.9861871851722402,7,0.0161532682193839,7.272965433821021,10.148259185751703,0.08604694398719392,20.096565241579047,0.03221197453400093,0.7090756381738981,24.0,0.1373688155922039,10.135832885249147,0.07341398849099044,15.840430575594104,0.023049912739780187,0.9003796943522266,12.0,0.07383808095952024,10.16068548625426,0.1544878421109215,21.779772411261177,0.10594695943695998,0.6041360896971487,12.0,0.24587706146926536,,0.07592825213489782,AR,-,AR
WP_011243837.1,WP_010999105.1,Synpcc7942_2583,alr4979,RBH,True,-0.1343422196282051,0.1442804097017226,19.31129631239839,0.2407259918427609,0.1669515538496486,16,0.51427498121713,-0.0599766850000003,0.2224445309871369,14.136671376127,0.4747847330981193,0.2758510765868138,7,0.7501878287002254,5.174624936271389,12.120006908229673,0.6927544878377029,9.35473871913785,0.5458052069831881,0.0002517923819331701,24.0,0.9808845577211395,12.233563541361406,0.4720542248251734,10.656538816678662,0.4047029368038293,0.0968951033209804,12.0,0.9051724137931034,12.006450275097933,0.9537475975071683,8.719899382800401,0.7866494334298395,0.0009570223984495673,12.0,0.9763868065967016,,0.1189377633163673,AR,-,c
WP_011243995.1,WP_010998080.1,Synpcc7942_2421,all3939,RBH,True,0.0591373578589743,0.1787130437565124,23.364732771649127,0.5070751794986523,0.010071043347659,16,0.6198347107438017,-0.1308639207500002,0.0718617738759083,11.025828058201254,0.5292422847299523,0.2216128264862753,7,0.2314049586776859,-11.661095286552126,9.100396303544736,0.13260674602568653,10.743923136423097,0.12636840953870665,0.24207361842219768,24.0,0.2820464767616192,8.962921373057542,0.20787972101180446,10.861890658982334,0.5108264898847314,0.04004821734709989,12.0,0.4424662668665667,9.237871234031932,0.057790510419358274,10.318769287660695,0.028275957081449032,0.8789076970815791,12.0,0.04272863568215892,,0.09475602763660328,AR,-,AR
